"Dirección","Tipo de contenido","Código de respuesta","Respuesta","Longitud del título 1","Longitud de la meta description 1","Longitud de H1-1","Longitud de H1-2","Longitud de H2-1","Longitud de H2-2","Recuento de palabras","Número de oraciones","Media de palabras por oración","Puntuación de facilidad de lectura de Flesch","Lectura","Nivel de profundidad","Enlaces internos","Coincidencia de similitud más cercana","Tiempo de respuesta"
"https://madridsecreto.co/candlelight-taylor-swift/","text/html; charset=UTF-8","200","OK","79","149","62","0","0","0","562","77","7,299","57,473","Bastante difícil","6","4","","0,451"
"https://madridsecreto.co/candlelight-tierno-galvan/","text/html; charset=UTF-8","200","OK","74","151","57","0","0","0","555","68","8,162","54,045","Bastante difícil","5","4","","0,119"
"https://madridsecreto.co/candlelight-tributes-madrid-queen-coldplay/","text/html; charset=UTF-8","200","OK","93","151","76","0","0","0","384","49","7,837","58,321","Bastante difícil","19","6","","0,360"
"https://madridsecreto.co/candlelight-tributo-abba/","text/html; charset=UTF-8","200","OK","97","140","107","0","65","0","637","93","6,849","65,213","Normal","5","4","","0,489"
"https://madridsecreto.co/candlelight-tributo-bts/","text/html; charset=UTF-8","200","OK","80","151","63","0","0","0","524","69","7,594","53,337","Bastante difícil","6","4","","0,482"
"https://madridsecreto.co/candlelight-tributo-chopin/","text/html; charset=UTF-8","200","OK","94","127","101","0","66","54","592","87","6,805","62,310","Normal","3","4","","0,636"
"https://madridsecreto.co/candlelight-tributo-leyendas-rock/","text/html; charset=UTF-8","200","OK","85","147","68","0","0","0","429","54","7,944","57,969","Bastante difícil","6","4","","0,569"
"https://madridsecreto.co/candlelight-tributo-ludovico-einaudi/","text/html; charset=UTF-8","200","OK","74","131","84","0","36","64","702","106","6,623","58,269","Bastante difícil","5","4","","0,401"
"https://madridsecreto.co/candlelight-tributo-piazzolla/","text/html; charset=UTF-8","200","OK","71","152","54","0","0","0","405","63","6,429","55,550","Bastante difícil","6","8","","0,465"
"https://madridsecreto.co/candlelight-vivaldi-madrid-atocha/","text/html; charset=UTF-8","200","OK","89","134","95","0","63","0","593","81","7,321","48,608","Difícil","3","4","","0,479"
"https://madridsecreto.co/candlelight-vivaldi/","text/html; charset=UTF-8","200","OK","75","149","58","0","0","0","374","52","7,192","46,848","Difícil","25","4","","0,475"
"https://madridsecreto.co/candlelight-wanda-metropolitano/","text/html; charset=UTF-8","200","OK","90","152","73","0","64","0","346","53","6,528","52,037","Bastante difícil","14","6","","0,550"
"https://madridsecreto.co/candlelight-yanntiersen/","text/html; charset=UTF-8","200","OK","79","149","62","0","0","0","504","82","6,146","59,764","Bastante difícil","7","4","","0,542"
"https://madridsecreto.co/candlelight/","text/html; charset=UTF-8","200","OK","68","123","68","0","64","0","657","98","6,704","50,789","Bastante difícil","2","5","","0,102"
"https://madridsecreto.co/cannibal-raw-bar-oasis-comida-sencilla-semicruda/","text/html; charset=UTF-8","200","OK","76","148","59","0","0","0","615","75","8,200","56,136","Bastante difícil","7","4","","0,499"
"https://madridsecreto.co/cantaro-blanco/","text/html; charset=UTF-8","200","OK","89","152","72","0","42","17","802","104","7,712","53,437","Bastante difícil","8","4","","0,506"
"https://madridsecreto.co/capas-sesena-marvel/","text/html; charset=UTF-8","200","OK","77","137","77","0","44","0","591","77","7,675","53,607","Bastante difícil","12","4","","0,503"
"https://madridsecreto.co/capilla-m-30/","text/html; charset=UTF-8","200","OK","70","153","53","0","0","0","474","66","7,182","46,944","Difícil","3","8","","0,501"
"https://madridsecreto.co/capilla-mas-alta-europa-madrid/","text/html; charset=UTF-8","200","OK","89","139","89","0","34","24","1318","162","8,136","55,823","Bastante difícil","4","7","","0,490"
"https://madridsecreto.co/capilla-sixtina-la-exhibicion-venta-de-entradas/","text/html; charset=UTF-8","200","OK","87","148","70","0","64","0","543","66","8,227","48,604","Difícil","4","5","","0,426"
"https://madridsecreto.co/capital-do-natal/","text/html; charset=UTF-8","200","OK","100","148","83","0","0","0","498","70","7,114","55,726","Bastante difícil","4","6","","0,374"
"https://madridsecreto.co/capitan-america-metro/","text/html; charset=UTF-8","200","OK","84","154","67","0","0","0","325","44","7,386","60,594","Normal","10","6","","0,397"
"https://madridsecreto.co/capitulo-uno/","text/html; charset=UTF-8","200","OK","84","140","67","0","0","0","338","46","7,348","57,710","Bastante difícil","4","5","","0,424"
"https://madridsecreto.co/capo-plaza-madrid/","text/html; charset=UTF-8","200","OK","92","143","75","0","0","0","447","58","7,707","57,066","Bastante difícil","18","6","","0,471"
"https://madridsecreto.co/captura-jabalies-madrid-cuarentena/","text/html; charset=UTF-8","200","OK","104","153","87","0","0","0","403","56","7,196","43,136","Difícil","15","4","","0,529"
"https://madridsecreto.co/capturar-jabalies/","text/html; charset=UTF-8","200","OK","71","154","54","0","0","0","387","52","7,442","51,942","Bastante difícil","16","6","","0,436"
"https://madridsecreto.co/capullas-obra-feminista-teatro-pavon/","text/html; charset=UTF-8","200","OK","87","148","70","0","0","0","448","62","7,226","53,717","Bastante difícil","5","6","","0,419"
"https://madridsecreto.co/cara-mela/","text/html; charset=UTF-8","200","OK","104","135","87","0","20","18","692","96","7,208","49,879","Difícil","3","11","","0,366"
"https://madridsecreto.co/carabanchel-no-consigue-escapar-del-aislamiento-de-la-linea-11/","text/html; charset=UTF-8","200","OK","84","153","67","0","0","0","449","61","7,361","60,123","Normal","4","5","","0,548"
"https://madridsecreto.co/caravaggio-oleo/","text/html; charset=UTF-8","200","OK","90","152","73","0","0","0","360","49","7,347","53,443","Bastante difícil","10","7","","0,441"
"https://madridsecreto.co/caravaggio-palacio-real/","text/html; charset=UTF-8","200","OK","82","134","65","0","0","0","465","61","7,623","48,637","Difícil","9","4","","0,514"
"https://madridsecreto.co/carcavas-ponton-oliva/","text/html; charset=UTF-8","200","OK","102","131","85","0","24","49","633","84","7,536","53,909","Bastante difícil","4","4","","0,522"
"https://madridsecreto.co/caribe-se-traslada-madrid-transformarte-espiritu-libre/","text/html; charset=UTF-8","200","OK","87","150","70","0","0","0","422","53","7,962","62,231","Normal","7","4","","0,606"
"https://madridsecreto.co/carmen-david-chotis/","text/html; charset=UTF-8","200","OK","106","117","89","0","0","0","838","112","7,482","55,077","Bastante difícil","4","11","","0,392"
"https://madridsecreto.co/carmencita-bar/","text/html; charset=UTF-8","200","OK","70","156","53","0","0","0","578","74","7,811","61,908","Normal","9","4","","0,675"
"https://madridsecreto.co/carnaval-barranquilla/","text/html; charset=UTF-8","200","OK","88","149","71","0","0","0","304","43","7,070","61,349","Normal","6","4","","1,969"
"https://madridsecreto.co/carnaval-de-cadiz-madrid/","text/html; charset=UTF-8","200","OK","60","151","43","0","0","0","425","55","7,727","55,072","Bastante difícil","19","6","","0,642"
"https://madridsecreto.co/carnaval-madrid-postre-oficial-te-decimos-donde-saborearlo/","text/html; charset=UTF-8","301","Moved Permanently","0","0","0","0","0","0","0","","","","","10","2","","0,146"
"https://madridsecreto.co/carnaval-madrid/","text/html; charset=UTF-8","200","OK","67","153","67","0","0","0","712","113","6,301","54,647","Bastante difícil","16","6","","0,572"
"https://madridsecreto.co/carne-joven-digital/","text/html; charset=UTF-8","200","OK","84","154","67","0","0","0","305","41","7,439","59,209","Bastante difícil","5","5","","0,374"
"https://madridsecreto.co/carnet-conducir-oferta-autius/","text/html; charset=UTF-8","200","OK","71","148","54","0","0","0","534","69","7,739","55,603","Bastante difícil","4","6","","0,469"
"https://madridsecreto.co/carnet-joven-madrid/","text/html; charset=UTF-8","200","OK","71","154","54","0","0","0","343","44","7,795","51,674","Bastante difícil","6","5","","0,675"
"https://madridsecreto.co/carrefour-mascarillas/","text/html; charset=UTF-8","200","OK","50","151","33","0","0","0","374","50","7,480","51,758","Bastante difícil","49","4","","0,521"
"https://madridsecreto.co/carrera-vertical/","text/html; charset=UTF-8","200","OK","95","120","78","0","43","0","427","58","7,362","56,117","Bastante difícil","11","4","","0,699"
"https://madridsecreto.co/carreteras-madrid-arboles/","text/html; charset=UTF-8","200","OK","90","153","73","0","0","0","435","60","7,250","56,531","Bastante difícil","6","7","","0,387"
"https://madridsecreto.co/carril-bici-atocha/","text/html; charset=UTF-8","200","OK","74","149","57","0","21","0","511","58","8,810","48,559","Difícil","7","6","","0,505"
"https://madridsecreto.co/carril-bici-castellana/","text/html; charset=UTF-8","200","OK","80","143","63","0","0","0","333","46","7,239","54,422","Bastante difícil","7","7","","0,688"
"https://madridsecreto.co/carril-bus-vao-a2/","text/html; charset=UTF-8","200","OK","56","151","39","0","0","0","294","41","7,171","50,500","Bastante difícil","59","4","","0,580"
"https://madridsecreto.co/carsharing-madrid-vuelve/","text/html; charset=UTF-8","200","OK","101","154","84","0","0","0","321","45","7,133","48,053","Difícil","13","5","","0,400"
"https://madridsecreto.co/carta-abierta-aburrido-verano/","text/html; charset=UTF-8","200","OK","57","154","40","0","0","0","532","74","7,189","64,687","Normal","6","4","","0,602"
"https://madridsecreto.co/carta-abuelos-mascarilla/","text/html; charset=UTF-8","200","OK","128","153","111","0","0","0","526","64","8,219","59,852","Bastante difícil","9","5","","0,378"
"https://madridsecreto.co/carta-daniel-ballesteros-villada/","text/html; charset=UTF-8","200","OK","89","153","72","0","0","0","765","89","8,596","56,336","Bastante difícil","14","7","","0,380"
"https://madridsecreto.co/carta-daniela-correa/","text/html; charset=UTF-8","200","OK","89","153","72","0","0","0","653","92","7,098","65,411","Normal","43","5","","0,626"
"https://madridsecreto.co/carta-esmeralda-canalda/","text/html; charset=UTF-8","200","OK","87","151","70","0","0","0","585","88","6,648","55,328","Bastante difícil","42","4","","0,545"
"https://madridsecreto.co/carta-jelena-jesic/","text/html; charset=UTF-8","200","OK","88","153","71","0","0","0","412","72","5,722","57,084","Bastante difícil","13","6","","0,551"
"https://madridsecreto.co/carta-madrid-cristina-blanco-montes/","text/html; charset=UTF-8","200","OK","78","149","61","0","0","0","759","100","7,590","61,141","Normal","14","9","","0,456"
"https://madridsecreto.co/carta-madrid-iris-raboso-guijarro/","text/html; charset=UTF-8","200","OK","90","153","73","0","0","0","705","101","6,980","58,870","Bastante difícil","14","8","","0,658"
"https://madridsecreto.co/carta-madrid-tres/","text/html; charset=UTF-8","200","OK","97","149","80","0","0","0","669","86","7,779","65,653","Normal","14","10","","0,437"
"https://madridsecreto.co/cartas-animo-hospitales-coronavirus/","text/html; charset=UTF-8","200","OK","102","153","85","0","0","0","504","94","5,362","38,907","Difícil","18","5","","0,628"
"https://madridsecreto.co/cartel-las-fiestas-la-calle-pez-homenajeara-palentino/","text/html; charset=UTF-8","200","OK","84","142","67","0","0","0","282","34","8,294","64,916","Normal","14","4","","0,476"
"https://madridsecreto.co/carteles-nueva-york/","text/html; charset=UTF-8","200","OK","81","151","64","0","10","0","579","80","7,237","60,242","Normal","6","4","","0,390"
"https://madridsecreto.co/cartier-harrods-madrileno/","text/html; charset=UTF-8","200","OK","66","154","49","0","0","0","445","60","7,417","56,723","Bastante difícil","5","6","","0,455"
"https://madridsecreto.co/casa-adoptar-perros-y-gatos/","text/html; charset=UTF-8","200","OK","70","150","53","0","0","0","387","50","7,740","55,574","Bastante difícil","10","4","","0,453"
"https://madridsecreto.co/casa-arabe-gastronomia-solidaria/","text/html; charset=UTF-8","200","OK","88","148","88","0","12","50","741","95","7,800","48,214","Difícil","3","6","","0,506"
"https://madridsecreto.co/casa-bambu/","text/html; charset=UTF-8","200","OK","80","151","63","0","0","0","519","67","7,746","58,299","Bastante difícil","5","5","","0,524"
"https://madridsecreto.co/casa-base-los-especialistas-panini-italiani/","text/html; charset=UTF-8","200","OK","64","154","47","0","0","0","551","79","6,975","55,122","Bastante difícil","7","4","","0,438"
"https://madridsecreto.co/casa-botin-delivery/","text/html; charset=UTF-8","200","OK","95","154","78","0","0","0","620","76","8,158","66,742","Normal","20","6","","0,505"
"https://madridsecreto.co/casa-botin-reabre-despues-de-pandemia/","text/html; charset=UTF-8","200","OK","96","153","79","0","0","0","336","49","6,857","50,314","Bastante difícil","4","6","","0,402"
"https://madridsecreto.co/casa-carvajal-venta/","text/html; charset=UTF-8","200","OK","91","117","74","0","26","24","779","108","7,213","48,233","Difícil","4","6","","0,535"
"https://madridsecreto.co/casa-corona-home-edition-2021/","text/html; charset=UTF-8","200","OK","113","147","96","0","0","0","847","119","7,118","51,486","Bastante difícil","5","6","","0,505"
"https://madridsecreto.co/casa-corona-home-edition-experiencias-comida-bebida-casa/","text/html; charset=UTF-8","200","OK","83","152","66","0","0","0","742","94","7,894","52,198","Bastante difícil","18","10","","0,531"
"https://madridsecreto.co/casa-corona-home-edition-las-mejores-experiencias-desde-casa/","text/html; charset=UTF-8","200","OK","90","152","73","0","0","0","990","115","8,609","55,901","Bastante difícil","18","10","","0,503"
"https://madridsecreto.co/casa-corona-home-edition-natalia-lacunza/","text/html; charset=UTF-8","200","OK","71","151","54","0","0","0","570","69","8,261","56,411","Bastante difícil","6","11","","0,403"
"https://madridsecreto.co/casa-corona-lugar-perderse-este-verano/","text/html; charset=UTF-8","200","OK","69","154","52","0","0","0","551","65","8,477","68,644","Normal","5","4","","0,455"
"https://madridsecreto.co/casa-corona-madrid/","text/html; charset=UTF-8","200","OK","79","132","62","0","22","25","798","88","9,068","51,118","Bastante difícil","5","6","","0,432"
"https://madridsecreto.co/casa-corona-se-despide-la-capital-lo-alto/","text/html; charset=UTF-8","200","OK","70","152","53","0","0","0","543","68","7,985","66,299","Normal","6","4","","0,379"
"https://madridsecreto.co/casa-corona-vuelve-convertir-trozo-madrid-oasis/","text/html; charset=UTF-8","200","OK","79","145","62","0","0","0","349","49","7,122","67,252","Normal","5","4","","0,545"
"https://madridsecreto.co/casa-corona-vuelve-el-oasis-que-madrid-necesita/","text/html; charset=UTF-8","200","OK","65","152","48","0","0","0","330","47","7,021","57,683","Bastante difícil","19","4","","0,484"
"https://madridsecreto.co/casa-corona/","text/html; charset=UTF-8","200","OK","84","156","67","0","0","0","595","76","7,829","57,699","Bastante difícil","7","5","","0,410"
"https://madridsecreto.co/casa-dani-barato/","text/html; charset=UTF-8","200","OK","90","147","73","0","0","0","381","52","7,327","51,293","Bastante difícil","3","8","","0,647"
"https://madridsecreto.co/casa-dani/","text/html; charset=UTF-8","200","OK","52","149","35","0","0","0","335","44","7,614","52,636","Bastante difícil","4","9","","0,368"
"https://madridsecreto.co/casa-de-campo-reabre/","text/html; charset=UTF-8","200","OK","60","142","43","0","0","0","306","45","6,800","57,274","Bastante difícil","27","6","","0,426"
"https://madridsecreto.co/casa-de-las-flores/","text/html; charset=UTF-8","200","OK","85","115","68","0","31","35","1277","168","7,601","54,564","Bastante difícil","4","7","","0,459"
